group,sensitivity,specificity,group_type,boot_id
Non-Hispanic Asian,0.21875,0.9947368421052631,race,4915
Non-Hispanic Black,0.6262626262626263,0.9330708661417323,race,4915
Non-Hispanic White,0.6345177664974619,0.9039039039039038,race,4915
Other Hispanic,0.6744186046511628,0.9368421052631579,race,4915
Other Race - Including Multi-Racial,0.5483870967741935,0.9411764705882353,race,4915
Above 4x poverty line,0.38235294117647056,0.9784172661870504,income,4915
Below poverty line,0.6576576576576577,0.875,income,4915
Middle (2-4x),0.5506329113924051,0.937799043062201,income,4915
Near poverty (1-2x),0.6349206349206349,0.9078341013824884,income,4915
Mexican American,0.4918032786885246,0.9333333333333333,race,4916
Non-Hispanic Asian,0.4375,0.9736842105263158,race,4916
Non-Hispanic Black,0.6262626262626263,0.9133858267716536,race,4916
Non-Hispanic White,0.5380710659898477,0.8828828828828829,race,4916
Other Hispanic,0.6046511627906976,0.9157894736842105,race,4916
Other Race - Including Multi-Racial,0.5161290322580645,0.8431372549019608,race,4916
Above 4x poverty line,0.3835616438356164,0.984375,income,4916
Below poverty line,0.6190476190476191,0.8857142857142857,income,4916
Middle (2-4x),0.5294117647058824,0.9221698113207547,income,4916
Near poverty (1-2x),0.6060606060606061,0.8458498023715415,income,4916
Mexican American,0.4262295081967213,0.9,race,4917
Non-Hispanic Asian,0.4375,0.9789473684210527,race,4917
Non-Hispanic Black,0.5858585858585859,0.9291338582677166,race,4917
Non-Hispanic White,0.5736040609137056,0.918918918918919,race,4917
Other Hispanic,0.4418604651162791,0.9368421052631579,race,4917
Other Race - Including Multi-Racial,0.5161290322580645,0.9411764705882353,race,4917
Above 4x poverty line,0.3387096774193548,0.9850187265917603,income,4917
Below poverty line,0.625,0.84,income,4917
Middle (2-4x),0.4880952380952381,0.9301204819277108,income,4917
Near poverty (1-2x),0.6046511627906976,0.9336099585062241,income,4917
Mexican American,0.39344262295081966,0.9066666666666666,race,4918
Non-Hispanic Asian,0.28125,0.968421052631579,race,4918
Non-Hispanic Black,0.5555555555555556,0.937007874015748,race,4918
Non-Hispanic White,0.5685279187817259,0.9039039039039038,race,4918
Other Hispanic,0.4418604651162791,0.9263157894736842,race,4918
Other Race - Including Multi-Racial,0.5161290322580645,0.8823529411764706,race,4918
Above 4x poverty line,0.40540540540540543,0.9681274900398407,income,4918
Below poverty line,0.5258620689655172,0.8922155688622755,income,4918
Middle (2-4x),0.44155844155844154,0.9453681710213777,income,4918
Near poverty (1-2x),0.6386554621848739,0.8632478632478633,income,4918
Mexican American,0.36065573770491804,0.9266666666666666,race,4919
Non-Hispanic Asian,0.28125,0.9578947368421052,race,4919
Non-Hispanic Black,NA,0.9251968503937008,race,4919
Non-Hispanic White,0.5025380710659898,0.8768768768768769,race,4919
Other Hispanic,0.6046511627906976,0.9578947368421052,race,4919
Other Race - Including Multi-Racial,0.4838709677419355,0.9607843137254902,race,4919
Above 4x poverty line,0.27586206896551724,0.9748201438848921,income,4919
Below poverty line,NA,0.8289473684210527,income,4919
Middle (2-4x),0.5093167701863354,0.9462915601023018,income,4919
Near poverty (1-2x),0.5352112676056338,0.876984126984127,income,4919
Mexican American,0.3770491803278688,0.9066666666666666,race,4920
Non-Hispanic Asian,0.34375,0.9842105263157894,race,4920
Non-Hispanic Black,0.5959595959595959,0.9330708661417323,race,4920
Non-Hispanic White,0.6294416243654822,0.9009009009009009,race,4920
Other Hispanic,0.6744186046511628,0.9473684210526315,race,4920
Other Race - Including Multi-Racial,0.5806451612903226,0.9607843137254902,race,4920
Above 4x poverty line,0.5230769230769231,0.9825174825174825,income,4920
Below poverty line,0.6630434782608695,0.8456375838926175,income,4920
Middle (2-4x),0.46107784431137727,0.9292682926829269,income,4920
Near poverty (1-2x),0.6618705035971223,0.9254385964912281,income,4920
Mexican American,0.4426229508196721,0.96,race,4921
Non-Hispanic Asian,0.25,0.9578947368421052,race,4921
Non-Hispanic Black,0.5353535353535354,0.9409448818897638,race,4921
Non-Hispanic White,0.5583756345177665,0.8948948948948949,race,4921
Other Hispanic,0.6046511627906976,0.9368421052631579,race,4921
Other Race - Including Multi-Racial,0.41935483870967744,0.9019607843137255,race,4921
Above 4x poverty line,0.3382352941176471,0.988929889298893,income,4921
Below poverty line,0.5841584158415841,0.869281045751634,income,4921
Middle (2-4x),0.4720496894409938,0.9379474940334129,income,4921
Near poverty (1-2x),0.5939849624060151,0.8869565217391304,income,4921
Mexican American,0.32786885245901637,0.9533333333333334,race,4922
Non-Hispanic Asian,0.375,0.9789473684210527,race,4922
Non-Hispanic Black,0.5858585858585859,0.9448818897637795,race,4922
Non-Hispanic White,0.5583756345177665,0.8858858858858859,race,4922
Other Hispanic,0.6511627906976745,0.9789473684210527,race,4922
Other Race - Including Multi-Racial,0.3548387096774194,0.9803921568627451,race,4922
Above 4x poverty line,0.38181818181818183,0.992619926199262,income,4922
Below poverty line,0.5272727272727272,0.9074074074074074,income,4922
Middle (2-4x),0.49700598802395207,0.9197080291970803,income,4922
Near poverty (1-2x),0.5877862595419847,0.9301310043668122,income,4922
Mexican American,0.4098360655737705,0.92,race,4923
Non-Hispanic Asian,0.46875,0.9526315789473684,race,4923
Non-Hispanic Black,0.6868686868686869,0.9251968503937008,race,4923
Non-Hispanic White,0.5786802030456852,0.9099099099099099,race,4923
Other Hispanic,0.6744186046511628,0.9263157894736842,race,4923
Other Race - Including Multi-Racial,0.45161290322580644,0.9803921568627451,race,4923
Above 4x poverty line,0.4262295081967213,0.9884169884169884,income,4923
Below poverty line,0.6271186440677966,0.8648648648648649,income,4923
Middle (2-4x),0.5584415584415584,0.9154589371980676,income,4923
Near poverty (1-2x),0.6076923076923076,0.9206349206349206,income,4923
Mexican American,0.39344262295081966,0.9333333333333333,race,4924
Non-Hispanic Asian,0.3125,0.9789473684210527,race,4924
Non-Hispanic Black,NA,0.937007874015748,race,4924
Non-Hispanic White,0.5532994923857868,0.8888888888888888,race,4924
Other Hispanic,0.4883720930232558,0.9368421052631579,race,4924
Other Race - Including Multi-Racial,0.6451612903225806,0.9607843137254902,race,4924
Above 4x poverty line,0.38333333333333336,0.9689922480620154,income,4924
Below poverty line,NA,0.851063829787234,income,4924
Middle (2-4x),0.4939759036144578,0.9450800915331807,income,4924
Near poverty (1-2x),0.5151515151515151,0.9071729957805907,income,4924
Mexican American,0.4918032786885246,0.8933333333333333,race,4925
Non-Hispanic Asian,0.3125,0.9842105263157894,race,4925
Non-Hispanic Black,0.5454545454545454,0.9330708661417323,race,4925
Non-Hispanic White,0.583756345177665,0.9009009009009009,race,4925
Other Hispanic,0.6046511627906976,0.9368421052631579,race,4925
Other Race - Including Multi-Racial,0.4838709677419355,0.9607843137254902,race,4925
Above 4x poverty line,0.5161290322580645,0.9731800766283525,income,4925
Below poverty line,0.55,0.8905109489051095,income,4925
Middle (2-4x),0.5344827586206896,0.9288990825688074,income,4925
Near poverty (1-2x),0.5511811023622047,0.899581589958159,income,4925
Mexican American,0.4098360655737705,0.9466666666666667,race,4926
Non-Hispanic Asian,0.34375,0.9526315789473684,race,4926
Non-Hispanic Black,0.5656565656565656,0.9212598425196851,race,4926
Non-Hispanic White,0.6548223350253807,0.8888888888888888,race,4926
Other Hispanic,0.5581395348837209,0.9368421052631579,race,4926
Other Race - Including Multi-Racial,0.5483870967741935,0.8823529411764706,race,4926
Above 4x poverty line,0.41379310344827586,0.9738805970149254,income,4926
Below poverty line,0.5673076923076923,0.8125,income,4926
Middle (2-4x),0.5394736842105263,0.9354838709677419,income,4926
Near poverty (1-2x),0.6510067114093959,0.8942731277533039,income,4926
Mexican American,0.45901639344262296,0.8866666666666667,race,4927
Non-Hispanic Asian,0.21875,0.9789473684210527,race,4927
Non-Hispanic Black,0.6868686868686869,0.9094488188976378,race,4927
Non-Hispanic White,0.583756345177665,0.8768768768768769,race,4927
Other Hispanic,0.6046511627906976,0.968421052631579,race,4927
Other Race - Including Multi-Racial,0.4838709677419355,0.9215686274509803,race,4927
Above 4x poverty line,0.3709677419354839,0.9781818181818182,income,4927
Below poverty line,0.6057692307692307,0.8538011695906432,income,4927
Middle (2-4x),0.5426829268292683,0.9252577319587629,income,4927
Near poverty (1-2x),0.631578947368421,0.8661087866108786,income,4927
Mexican American,0.29508196721311475,0.9533333333333334,race,4928
Non-Hispanic Asian,0.375,0.9631578947368421,race,4928
Non-Hispanic Black,0.6060606060606061,0.9251968503937008,race,4928
Non-Hispanic White,0.5329949238578681,0.9279279279279279,race,4928
Other Hispanic,0.4883720930232558,0.9368421052631579,race,4928
Other Race - Including Multi-Racial,0.5161290322580645,0.9607843137254902,race,4928
Above 4x poverty line,0.2833333333333333,0.9892086330935251,income,4928
Below poverty line,0.6153846153846154,0.8950276243093923,income,4928
Middle (2-4x),0.5132275132275133,0.9348370927318296,income,4928
Near poverty (1-2x),0.5040650406504065,0.9209302325581395,income,4928
Mexican American,0.4262295081967213,0.9333333333333333,race,4929
Non-Hispanic Asian,0.46875,0.9842105263157894,race,4929
Non-Hispanic Black,0.5858585858585859,0.937007874015748,race,4929
Non-Hispanic White,0.5939086294416244,0.918918918918919,race,4929
Other Hispanic,0.6511627906976745,0.9263157894736842,race,4929
Other Race - Including Multi-Racial,0.45161290322580644,0.9803921568627451,race,4929
Above 4x poverty line,0.34545454545454546,0.984251968503937,income,4929
Below poverty line,0.6513761467889908,0.8690476190476191,income,4929
Middle (2-4x),0.5584415584415584,0.9460093896713615,income,4929
Near poverty (1-2x),0.5655172413793104,0.9333333333333333,income,4929
Mexican American,0.39344262295081966,0.9333333333333333,race,4930
Non-Hispanic Asian,0.34375,0.9842105263157894,race,4930
Non-Hispanic Black,0.5050505050505051,0.937007874015748,race,4930
Non-Hispanic White,0.6091370558375635,0.8948948948948949,race,4930
Other Hispanic,0.7441860465116279,0.9263157894736842,race,4930
Other Race - Including Multi-Racial,0.5483870967741935,0.9215686274509803,race,4930
Above 4x poverty line,0.3333333333333333,0.9888888888888889,income,4930
Below poverty line,0.5904761904761905,0.8590604026845637,income,4930
Middle (2-4x),0.5405405405405406,0.9334916864608076,income,4930
Near poverty (1-2x),0.625,0.9012875536480687,income,4930
Mexican American,0.5081967213114754,0.9666666666666667,race,4931
Non-Hispanic Asian,0.375,0.968421052631579,race,4931
Non-Hispanic Black,NA,0.9409448818897638,race,4931
Non-Hispanic White,0.5888324873096447,0.8858858858858859,race,4931
Other Hispanic,0.5581395348837209,0.9789473684210527,race,4931
Other Race - Including Multi-Racial,0.5806451612903226,0.9411764705882353,race,4931
Above 4x poverty line,0.421875,0.9852941176470589,income,4931
Below poverty line,NA,0.8993288590604027,income,4931
Middle (2-4x),0.5125,0.9247572815533981,income,4931
Near poverty (1-2x),0.6212121212121212,0.9208333333333333,income,4931
Mexican American,0.32786885245901637,0.9266666666666666,race,4932
Non-Hispanic Asian,0.40625,0.9789473684210527,race,4932
Non-Hispanic Black,0.5555555555555556,0.937007874015748,race,4932
Non-Hispanic White,0.5532994923857868,0.9069069069069069,race,4932
Other Hispanic,0.5348837209302325,0.9368421052631579,race,4932
Other Race - Including Multi-Racial,0.5161290322580645,0.9607843137254902,race,4932
Above 4x poverty line,0.43478260869565216,0.9753521126760564,income,4932
Below poverty line,0.5151515151515151,0.9141104294478528,income,4932
Middle (2-4x),0.44642857142857145,0.9405940594059405,income,4932
Near poverty (1-2x),0.6299212598425197,0.8873873873873874,income,4932
Mexican American,0.47540983606557374,0.9266666666666666,race,4933
Non-Hispanic Asian,0.3125,0.9789473684210527,race,4933
Non-Hispanic Black,0.47474747474747475,0.9409448818897638,race,4933
Non-Hispanic White,0.6243654822335025,0.8918918918918919,race,4933
Other Hispanic,0.6046511627906976,0.9263157894736842,race,4933
Other Race - Including Multi-Racial,0.5161290322580645,0.9803921568627451,race,4933
Above 4x poverty line,0.328125,0.9816849816849816,income,4933
Below poverty line,0.6037735849056604,0.916083916083916,income,4933
Middle (2-4x),0.527027027027027,0.9180327868852459,income,4933
Near poverty (1-2x),0.6068965517241379,0.9043478260869565,income,4933
Mexican American,0.4262295081967213,0.9466666666666667,race,4934
Non-Hispanic Asian,0.4375,0.9894736842105263,race,4934
Non-Hispanic Black,0.5757575757575758,0.9566929133858267,race,4934
Non-Hispanic White,0.5736040609137056,0.8828828828828829,race,4934
Other Hispanic,0.4883720930232558,0.9368421052631579,race,4934
Other Race - Including Multi-Racial,0.6129032258064516,0.9411764705882353,race,4934
Above 4x poverty line,0.3333333333333333,0.9814814814814815,income,4934
Below poverty line,0.5982142857142857,0.8961038961038961,income,4934
Middle (2-4x),0.5094339622641509,0.9441747572815534,income,4934
Near poverty (1-2x),0.6422764227642277,0.8945147679324894,income,4934
Mexican American,0.36065573770491804,0.9533333333333334,race,4935
Non-Hispanic Asian,0.34375,0.968421052631579,race,4935
Non-Hispanic Black,NA,0.937007874015748,race,4935
Non-Hispanic White,0.5228426395939086,0.9069069069069069,race,4935
Other Hispanic,0.6046511627906976,0.9157894736842105,race,4935
Other Race - Including Multi-Racial,0.5483870967741935,0.9803921568627451,race,4935
Above 4x poverty line,0.31746031746031744,0.9826388888888888,income,4935
Below poverty line,NA,0.8666666666666667,income,4935
Middle (2-4x),0.4539877300613497,0.926829268292683,income,4935
Near poverty (1-2x),0.5648854961832062,0.9333333333333333,income,4935
Mexican American,0.4426229508196721,0.88,race,4936
Non-Hispanic Asian,0.3125,0.9736842105263158,race,4936
Non-Hispanic Black,0.5858585858585859,0.9291338582677166,race,4936
Non-Hispanic White,0.5279187817258884,0.918918918918919,race,4936
Other Hispanic,0.5581395348837209,0.9157894736842105,race,4936
Other Race - Including Multi-Racial,0.45161290322580644,0.9215686274509803,race,4936
Above 4x poverty line,0.32786885245901637,0.9770992366412213,income,4936
Below poverty line,0.6122448979591837,0.875,income,4936
Middle (2-4x),0.4742857142857143,0.9376498800959233,income,4936
Near poverty (1-2x),0.5736434108527132,0.88,income,4936
Mexican American,0.3770491803278688,0.94,race,4937
Non-Hispanic Asian,0.34375,0.9631578947368421,race,4937
Non-Hispanic Black,0.5757575757575758,0.9291338582677166,race,4937
Non-Hispanic White,0.5329949238578681,0.8828828828828829,race,4937
Other Hispanic,0.5348837209302325,0.968421052631579,race,4937
Other Race - Including Multi-Racial,0.3548387096774194,0.9411764705882353,race,4937
Above 4x poverty line,0.3584905660377358,0.9701492537313433,income,4937
Below poverty line,0.5416666666666666,0.8936170212765957,income,4937
Middle (2-4x),0.4725274725274725,0.930622009569378,income,4937
Near poverty (1-2x),0.553030303030303,0.8902439024390244,income,4937
Mexican American,0.4426229508196721,0.9733333333333334,race,4938
Non-Hispanic Asian,0.375,0.9894736842105263,race,4938
Non-Hispanic Black,NA,0.9448818897637795,race,4938
Non-Hispanic White,0.5279187817258884,0.8918918918918919,race,4938
Other Hispanic,0.627906976744186,0.9473684210526315,race,4938
Other Race - Including Multi-Racial,0.6451612903225806,0.9215686274509803,race,4938
Above 4x poverty line,0.359375,0.9841269841269841,income,4938
Below poverty line,NA,0.9137931034482759,income,4938
Middle (2-4x),0.4909090909090909,0.9347826086956522,income,4938
Near poverty (1-2x),0.5714285714285714,0.9184549356223176,income,4938
Mexican American,0.39344262295081966,0.9533333333333334,race,4939
Non-Hispanic Asian,0.5,0.9631578947368421,race,4939
Non-Hispanic Black,NA,0.9251968503937008,race,4939
Non-Hispanic White,0.6142131979695431,0.8858858858858859,race,4939
Other Hispanic,0.5813953488372093,0.9157894736842105,race,4939
Other Race - Including Multi-Racial,0.5483870967741935,0.9411764705882353,race,4939
Above 4x poverty line,0.4716981132075472,0.9727626459143969,income,4939
Below poverty line,NA,0.8616352201257862,income,4939
Middle (2-4x),0.47530864197530864,0.9261904761904762,income,4939
Near poverty (1-2x),0.6619718309859155,0.9071729957805907,income,4939
Mexican American,0.4262295081967213,0.9333333333333333,race,4940
Non-Hispanic Asian,0.46875,0.9473684210526315,race,4940
Non-Hispanic Black,0.5555555555555556,0.952755905511811,race,4940
Non-Hispanic White,0.6142131979695431,0.8798798798798799,race,4940
Other Hispanic,0.46511627906976744,0.9473684210526315,race,4940
Other Race - Including Multi-Racial,0.5483870967741935,0.9215686274509803,race,4940
Above 4x poverty line,0.35185185185185186,0.9809885931558935,income,4940
Below poverty line,0.6213592233009708,0.9202453987730062,income,4940
Middle (2-4x),0.5235294117647059,0.9195979899497487,income,4940
Near poverty (1-2x),0.6029411764705882,0.8755020080321285,income,4940
Mexican American,0.4098360655737705,0.9533333333333334,race,4941
Non-Hispanic Asian,0.375,0.9736842105263158,race,4941
Non-Hispanic Black,0.48484848484848486,0.9330708661417323,race,4941
Non-Hispanic White,0.5736040609137056,0.9159159159159159,race,4941
Other Hispanic,0.6046511627906976,0.8947368421052632,race,4941
Other Race - Including Multi-Racial,0.4838709677419355,0.9607843137254902,race,4941
Above 4x poverty line,0.47761194029850745,0.9727626459143969,income,4941
Below poverty line,0.5591397849462365,0.888235294117647,income,4941
Middle (2-4x),0.4642857142857143,0.9342723004694836,income,4941
Near poverty (1-2x),0.5703703703703704,0.9318181818181818,income,4941
Mexican American,0.4262295081967213,0.94,race,4942
Non-Hispanic Asian,0.40625,0.9578947368421052,race,4942
Non-Hispanic Black,NA,0.9251968503937008,race,4942
Non-Hispanic White,0.5634517766497462,0.9159159159159159,race,4942
Other Hispanic,0.5813953488372093,0.9578947368421052,race,4942
Other Race - Including Multi-Racial,0.5161290322580645,0.9019607843137255,race,4942
Above 4x poverty line,0.3684210526315789,0.9840637450199203,income,4942
Below poverty line,NA,0.847682119205298,income,4942
Middle (2-4x),0.4946236559139785,0.9427207637231504,income,4942
Near poverty (1-2x),0.6349206349206349,0.9126984126984127,income,4942
Mexican American,0.47540983606557374,0.92,race,4943
Non-Hispanic Asian,0.40625,0.9578947368421052,race,4943
Non-Hispanic Black,0.5959595959595959,0.9133858267716536,race,4943
Non-Hispanic White,0.583756345177665,0.9069069069069069,race,4943
Other Hispanic,0.5813953488372093,0.9263157894736842,race,4943
Other Race - Including Multi-Racial,0.4838709677419355,0.9215686274509803,race,4943
Above 4x poverty line,0.3870967741935484,0.9962825278810409,income,4943
Below poverty line,0.5871559633027523,0.8579881656804734,income,4943
Middle (2-4x),0.4935064935064935,0.9344660194174758,income,4943
Near poverty (1-2x),0.6666666666666666,0.8565022421524664,income,4943
Mexican American,0.39344262295081966,0.8866666666666667,race,4944
Non-Hispanic Asian,0.28125,0.9736842105263158,race,4944
Non-Hispanic Black,0.6464646464646465,0.9173228346456693,race,4944
Non-Hispanic White,0.6091370558375635,0.9039039039039038,race,4944
Other Hispanic,0.5813953488372093,0.9052631578947369,race,4944
Other Race - Including Multi-Racial,0.5483870967741935,0.8823529411764706,race,4944
Above 4x poverty line,0.4852941176470588,0.9739776951672863,income,4944
Below poverty line,0.5742574257425742,0.8141025641025641,income,4944
Middle (2-4x),0.53125,0.933806146572104,income,4944
Near poverty (1-2x),0.6194029850746269,0.8844444444444445,income,4944
Mexican American,0.3770491803278688,0.9133333333333333,race,4945
Non-Hispanic Asian,0.3125,0.9789473684210527,race,4945
Non-Hispanic Black,0.5858585858585859,0.9645669291338582,race,4945
Non-Hispanic White,0.5786802030456852,0.9279279279279279,race,4945
Other Hispanic,0.4883720930232558,0.9368421052631579,race,4945
Other Race - Including Multi-Racial,0.5161290322580645,0.8823529411764706,race,4945
Above 4x poverty line,0.31746031746031744,0.9924812030075187,income,4945
Below poverty line,0.6422018348623854,0.8834355828220859,income,4945
Middle (2-4x),0.4823529411764706,0.9541062801932367,income,4945
Near poverty (1-2x),0.5785123966942148,0.9043478260869565,income,4945
Mexican American,0.39344262295081966,0.9066666666666666,race,4946
Non-Hispanic Asian,0.46875,0.9473684210526315,race,4946
Non-Hispanic Black,0.6060606060606061,0.9173228346456693,race,4946
Non-Hispanic White,0.5786802030456852,0.8708708708708709,race,4946
Other Hispanic,0.627906976744186,0.9368421052631579,race,4946
Other Race - Including Multi-Racial,0.45161290322580644,0.9019607843137255,race,4946
Above 4x poverty line,0.4074074074074074,0.9657794676806084,income,4946
Below poverty line,0.6476190476190476,0.8482758620689655,income,4946
Middle (2-4x),0.5263157894736842,0.9052132701421801,income,4946
Near poverty (1-2x),0.5526315789473685,0.8847736625514403,income,4946
Mexican American,0.4098360655737705,0.9266666666666666,race,4947
Non-Hispanic Asian,0.4375,0.9631578947368421,race,4947
Non-Hispanic Black,0.5353535353535354,0.9448818897637795,race,4947
Non-Hispanic White,0.5583756345177665,0.8948948948948949,race,4947
Other Hispanic,0.6046511627906976,0.9473684210526315,race,4947
Other Race - Including Multi-Racial,0.41935483870967744,0.9411764705882353,race,4947
Above 4x poverty line,0.45454545454545453,0.9777777777777777,income,4947
Below poverty line,0.5221238938053098,0.9113924050632911,income,4947
Middle (2-4x),0.5151515151515151,0.9264705882352942,income,4947
Near poverty (1-2x),0.5538461538461539,0.8945147679324894,income,4947
Mexican American,0.3770491803278688,0.94,race,4948
Non-Hispanic Asian,0.25,0.9736842105263158,race,4948
Non-Hispanic Black,0.6262626262626263,0.9173228346456693,race,4948
Non-Hispanic White,0.6243654822335025,0.8888888888888888,race,4948
Other Hispanic,0.5581395348837209,0.968421052631579,race,4948
Other Race - Including Multi-Racial,0.6129032258064516,0.8627450980392157,race,4948
Above 4x poverty line,0.4444444444444444,0.9676258992805755,income,4948
Below poverty line,0.5729166666666666,0.8765432098765432,income,4948
Middle (2-4x),0.5168539325842697,0.9376558603491272,income,4948
Near poverty (1-2x),0.6518518518518519,0.8793103448275862,income,4948
Mexican American,0.4426229508196721,0.94,race,4949
Non-Hispanic Asian,0.4375,0.9578947368421052,race,4949
Non-Hispanic Black,0.6565656565656566,0.9251968503937008,race,4949
Non-Hispanic White,0.6040609137055838,0.8948948948948949,race,4949
Other Hispanic,0.5813953488372093,0.9473684210526315,race,4949
Other Race - Including Multi-Racial,0.5161290322580645,0.9607843137254902,race,4949
Above 4x poverty line,0.5853658536585366,0.9772727272727273,income,4949
Below poverty line,0.6864406779661016,0.8830409356725146,income,4949
Middle (2-4x),0.5,0.9181585677749361,income,4949
Near poverty (1-2x),0.5642857142857143,0.9190283400809717,income,4949
Mexican American,0.45901639344262296,0.9133333333333333,race,4950
Non-Hispanic Asian,0.21875,0.968421052631579,race,4950
Non-Hispanic Black,0.6464646464646465,0.9173228346456693,race,4950
Non-Hispanic White,0.6040609137055838,0.8678678678678678,race,4950
Other Hispanic,0.5813953488372093,0.9894736842105263,race,4950
Other Race - Including Multi-Racial,0.5483870967741935,0.9019607843137255,race,4950
Above 4x poverty line,0.42857142857142855,0.9808429118773946,income,4950
Below poverty line,0.5393258426966292,0.8372093023255814,income,4950
Middle (2-4x),0.51875,0.9204819277108434,income,4950
Near poverty (1-2x),0.6875,0.8933333333333333,income,4950
Mexican American,0.4426229508196721,0.9333333333333333,race,4951
Non-Hispanic Asian,0.40625,0.9736842105263158,race,4951
Non-Hispanic Black,0.5555555555555556,0.9291338582677166,race,4951
Non-Hispanic White,0.6395939086294417,0.8798798798798799,race,4951
Other Hispanic,0.627906976744186,0.9263157894736842,race,4951
Other Race - Including Multi-Racial,0.5806451612903226,0.9803921568627451,race,4951
Above 4x poverty line,0.49206349206349204,0.9740740740740741,income,4951
Below poverty line,0.6176470588235294,0.8614457831325302,income,4951
Middle (2-4x),0.5714285714285714,0.9342723004694836,income,4951
Near poverty (1-2x),0.5833333333333334,0.8909952606635071,income,4951
Mexican American,0.5245901639344263,0.92,race,4952
Non-Hispanic Asian,0.28125,0.9842105263157894,race,4952
Non-Hispanic Black,0.5353535353535354,0.952755905511811,race,4952
Non-Hispanic White,0.5786802030456852,0.9309309309309309,race,4952
Other Hispanic,0.5581395348837209,0.9263157894736842,race,4952
Other Race - Including Multi-Racial,0.41935483870967744,1,race,4952
Above 4x poverty line,0.32727272727272727,0.9696969696969697,income,4952
Below poverty line,0.55,0.9096385542168675,income,4952
Middle (2-4x),0.52,0.9635922330097088,income,4952
Near poverty (1-2x),0.5949367088607594,0.9177489177489178,income,4952
Mexican American,0.4426229508196721,0.9,race,4953
Non-Hispanic Asian,0.21875,0.9894736842105263,race,4953
Non-Hispanic Black,0.6363636363636364,0.9409448818897638,race,4953
Non-Hispanic White,0.6446700507614214,0.8738738738738738,race,4953
Other Hispanic,0.6744186046511628,0.9052631578947369,race,4953
Other Race - Including Multi-Racial,0.6129032258064516,0.9215686274509803,race,4953
Above 4x poverty line,0.36666666666666664,0.9692307692307692,income,4953
Below poverty line,0.6822429906542056,0.8588957055214724,income,4953
Middle (2-4x),0.5625,0.92,income,4953
Near poverty (1-2x),0.6397058823529411,0.904,income,4953
Mexican American,0.4098360655737705,0.92,race,4954
Non-Hispanic Asian,0.21875,0.9789473684210527,race,4954
Non-Hispanic Black,0.5959595959595959,0.937007874015748,race,4954
Non-Hispanic White,0.5685279187817259,0.8888888888888888,race,4954
Other Hispanic,0.46511627906976744,0.9894736842105263,race,4954
Other Race - Including Multi-Racial,0.3870967741935484,0.9803921568627451,race,4954
Above 4x poverty line,0.5294117647058824,0.985239852398524,income,4954
Below poverty line,0.5739130434782609,0.8918918918918919,income,4954
Middle (2-4x),0.43037974683544306,0.943069306930693,income,4954
Near poverty (1-2x),0.5327868852459017,0.888,income,4954
Mexican American,0.4098360655737705,0.96,race,4955
Non-Hispanic Asian,0.375,0.9578947368421052,race,4955
Non-Hispanic Black,0.5656565656565656,0.9330708661417323,race,4955
Non-Hispanic White,0.6142131979695431,0.8858858858858859,race,4955
Other Hispanic,0.5581395348837209,0.9473684210526315,race,4955
Other Race - Including Multi-Racial,0.45161290322580644,0.9019607843137255,race,4955
Above 4x poverty line,0.4626865671641791,0.971830985915493,income,4955
Below poverty line,0.5471698113207547,0.8873239436619719,income,4955
Middle (2-4x),0.5217391304347826,0.9376558603491272,income,4955
Near poverty (1-2x),0.6124031007751938,0.8780487804878049,income,4955
Mexican American,0.36065573770491804,0.9533333333333334,race,4956
Non-Hispanic Asian,0.4375,0.9578947368421052,race,4956
Non-Hispanic Black,0.5656565656565656,0.9212598425196851,race,4956
Non-Hispanic White,0.5939086294416244,0.9069069069069069,race,4956
Other Hispanic,0.6976744186046512,0.8947368421052632,race,4956
Other Race - Including Multi-Racial,0.5483870967741935,0.9019607843137255,race,4956
Above 4x poverty line,0.3387096774193548,0.9752650176678446,income,4956
Below poverty line,0.6083333333333333,0.8609271523178808,income,4956
Middle (2-4x),0.47297297297297297,0.935064935064935,income,4956
Near poverty (1-2x),0.6917293233082706,0.889763779527559,income,4956
Mexican American,0.36065573770491804,0.9533333333333334,race,4957
Non-Hispanic Asian,0.34375,0.9736842105263158,race,4957
Non-Hispanic Black,0.6464646464646465,0.937007874015748,race,4957
Non-Hispanic White,0.5939086294416244,0.8738738738738738,race,4957
Other Hispanic,0.627906976744186,0.9368421052631579,race,4957
Other Race - Including Multi-Racial,0.45161290322580644,0.9411764705882353,race,4957
Above 4x poverty line,0.34375,0.9846743295019157,income,4957
Below poverty line,0.6764705882352942,0.8333333333333334,income,4957
Middle (2-4x),0.487012987012987,0.9534883720930233,income,4957
Near poverty (1-2x),0.6223776223776224,0.889795918367347,income,4957
Mexican American,0.5245901639344263,0.92,race,4958
Non-Hispanic Asian,0.25,0.9789473684210527,race,4958
Non-Hispanic Black,NA,0.9251968503937008,race,4958
Non-Hispanic White,0.5939086294416244,0.8828828828828829,race,4958
Other Hispanic,0.7209302325581395,0.9263157894736842,race,4958
Other Race - Including Multi-Racial,0.5806451612903226,0.9215686274509803,race,4958
Above 4x poverty line,0.39344262295081966,0.9818181818181818,income,4958
Below poverty line,NA,0.85625,income,4958
Middle (2-4x),0.5684931506849316,0.9321148825065274,income,4958
Near poverty (1-2x),0.5862068965517241,0.8784313725490196,income,4958
Mexican American,0.4098360655737705,0.9333333333333333,race,4959
